시도,시군구,발생월,사고건수,사망자수,중상자수,경상자수,부상신고자수
서울,종로구,01,65,0,15,61,13
서울,종로구,02,59,0,15,68,4
서울,종로구,03,70,0,19,60,9
서울,종로구,04,90,0,21,102,10
서울,종로구,05,88,1,20,98,12
서울,종로구,06,78,1,17,70,12
서울,종로구,07,109,0,25,102,19
서울,종로구,08,77,1,23,70,12
서울,종로구,09,99,0,27,104,7
서울,종로구,10,81,0,13,97,8
서울,종로구,11,77,0,20,84,4
서울,종로구,12,81,0,9,90,11
서울,중구,01,77,0,19,60,9
서울,중구,02,59,1,17,51,15
서울,중구,03,54,0,20,54,2
서울,중구,04,81,0,24,76,9
서울,중구,05,72,0,16,69,8
서울,중구,06,73,0,19,65,5
서울,중구,07,87,0,19,83,5
서울,중구,08,66,0,15,69,7
서울,중구,09,88,1,21,87,6
서울,중구,10,81,0,20,65,11
서울,중구,11,92,0,22,86,13
서울,중구,12,113,0,34,101,10
서울,용산구,01,87,0,21,89,3
서울,용산구,02,70,1,17,68,7
서울,용산구,03,59,0,18,53,7
서울,용산구,04,67,1,14,60,2
서울,용산구,05,87,0,31,83,3
서울,용산구,06,82,2,22,96,0
서울,용산구,07,96,0,21,106,1
서울,용산구,08,91,2,17,102,2
서울,용산구,09,80,3,17,92,3
서울,용산구,10,116,1,21,116,7
서울,용산구,11,84,0,24,75,4
서울,용산구,12,95,1,27,97,4
서울,성동구,01,96,1,23,104,1
서울,성동구,02,71,0,19,69,1
서울,성동구,03,57,0,18,60,3
서울,성동구,04,89,3,22,86,3
서울,성동구,05,96,0,26,85,8
서울,성동구,06,54,0,9,57,5
서울,성동구,07,90,2,20,86,10
서울,성동구,08,78,0,22,72,5
서울,성동구,09,73,0,13,74,9
서울,성동구,10,84,0,18,88,2
서울,성동구,11,75,1,17,73,3
서울,성동구,12,85,1,19,87,5
서울,동대문구,01,154,1,32,126,20
서울,동대문구,02,85,0,25,65,7
서울,동대문구,03,94,0,26,74,9
서울,동대문구,04,116,1,29,93,9
서울,동대문구,05,151,0,30,140,23
서울,동대문구,06,110,0,18,108,15
서울,동대문구,07,139,3,37,110,15
서울,동대문구,08,112,2,29,93,12
서울,동대문구,09,128,1,25,133,11
서울,동대문구,10,147,1,37,132,13
서울,동대문구,11,127,0,34,103,8
서울,동대문구,12,171,3,45,131,26
서울,성북구,01,98,0,27,95,2
서울,성북구,02,76,0,24,69,5
서울,성북구,03,84,1,24,77,6
서울,성북구,04,99,1,27,91,10
서울,성북구,05,109,0,16,112,11
서울,성북구,06,109,1,11,111,11
서울,성북구,07,122,1,40,112,3
서울,성북구,08,116,1,24,101,16
서울,성북구,09,107,1,28,100,6
서울,성북구,10,123,1,30,117,9
서울,성북구,11,115,0,20,110,10
서울,성북구,12,130,1,27,136,8
서울,도봉구,01,54,0,17,55,4
서울,도봉구,02,41,0,14,36,4
서울,도봉구,03,39,1,16,29,5
서울,도봉구,04,44,0,13,47,9
서울,도봉구,05,52,0,13,36,11
서울,도봉구,06,41,1,14,30,5
서울,도봉구,07,41,0,12,36,7
서울,도봉구,08,45,0,20,46,6
서울,도봉구,09,44,0,10,45,3
서울,도봉구,10,37,0,16,26,2
서울,도봉구,11,43,0,12,40,5
서울,도봉구,12,41,0,15,45,1
서울,은평구,01,77,1,29,65,3
서울,은평구,02,54,0,21,58,7
서울,은평구,03,62,2,18,56,5
서울,은평구,04,75,1,20,72,5
서울,은평구,05,88,0,23,82,11
서울,은평구,06,87,2,21,74,13
서울,은평구,07,76,1,19,73,6
서울,은평구,08,64,0,15,65,8
서울,은평구,09,97,1,29,89,8
서울,은평구,10,92,0,21,99,7
서울,은평구,11,77,0,33,69,10
서울,은평구,12,69,1,24,93,5
서울,서대문구,01,79,2,28,67,13
서울,서대문구,02,64,0,8,52,12
서울,서대문구,03,62,0,13,60,5
서울,서대문구,04,98,0,24,96,17
서울,서대문구,05,88,0,21,85,21
서울,서대문구,06,86,0,20,69,21
서울,서대문구,07,85,1,18,74,21
서울,서대문구,08,83,0,18,84,18
서울,서대문구,09,91,1,12,94,10
서울,서대문구,10,85,1,21,80,17
서울,서대문구,11,79,0,16,78,15
서울,서대문구,12,74,0,12,72,11
서울,마포구,01,85,0,22,90,12
서울,마포구,02,74,1,13,81,8
서울,마포구,03,54,0,9,51,7
서울,마포구,04,99,1,32,109,10
서울,마포구,05,95,2,19,97,6
서울,마포구,06,77,1,15,91,14
서울,마포구,07,87,1,21,99,10
서울,마포구,08,97,1,22,102,10
서울,마포구,09,111,2,34,103,8
서울,마포구,10,101,1,18,116,16
서울,마포구,11,93,0,23,100,9
서울,마포구,12,92,0,18,82,6
서울,강서구,01,140,2,28,139,16
서울,강서구,02,116,1,25,101,13
서울,강서구,03,112,0,24,109,14
서울,강서구,04,135,3,34,124,11
서울,강서구,05,154,3,37,150,22
서울,강서구,06,155,1,39,148,17
서울,강서구,07,143,3,23,138,15
서울,강서구,08,126,1,29,119,20
서울,강서구,09,131,1,27,132,16
서울,강서구,10,133,0,30,125,17
서울,강서구,11,125,0,36,119,16
서울,강서구,12,136,0,27,154,14
서울,구로구,01,101,2,33,84,4
서울,구로구,02,85,1,19,90,5
서울,구로구,03,74,0,15,73,3
서울,구로구,04,92,1,22,97,9
서울,구로구,05,130,2,28,125,20
서울,구로구,06,94,0,9,105,20
서울,구로구,07,109,0,26,115,10
서울,구로구,08,108,1,23,126,12
서울,구로구,09,106,1,20,109,11
서울,구로구,10,133,1,27,131,16
서울,구로구,11,113,1,17,102,18
서울,구로구,12,129,2,21,138,8
서울,영등포구,01,183,4,37,184,23
서울,영등포구,02,117,0,22,126,14
서울,영등포구,03,126,2,25,112,14
서울,영등포구,04,164,1,43,162,23
서울,영등포구,05,183,1,45,189,18
서울,영등포구,06,180,1,43,185,19
서울,영등포구,07,172,4,41,174,22
서울,영등포구,08,142,3,29,141,12
서울,영등포구,09,190,0,34,209,19
서울,영등포구,10,195,1,40,197,21
서울,영등포구,11,178,0,25,206,20
서울,영등포구,12,168,3,40,183,10
서울,동작구,01,107,2,28,109,16
서울,동작구,02,78,2,16,82,14
서울,동작구,03,67,0,20,59,14
서울,동작구,04,93,0,18,95,9
서울,동작구,05,96,0,16,99,17
서울,동작구,06,96,0,19,89,10
서울,동작구,07,104,0,26,109,13
서울,동작구,08,95,1,23,89,9
서울,동작구,09,106,0,21,109,8
서울,동작구,10,114,1,27,124,12
서울,동작구,11,117,0,18,143,10
서울,동작구,12,144,1,28,132,20
서울,관악구,01,104,0,29,111,3
서울,관악구,02,89,1,32,77,1
서울,관악구,03,79,0,19,74,4
서울,관악구,04,109,0,22,128,3
서울,관악구,05,122,1,26,123,2
서울,관악구,06,91,1,18,92,4
서울,관악구,07,107,1,26,115,5
서울,관악구,08,71,1,17,64,0
서울,관악구,09,99,1,26,95,3
서울,관악구,10,93,0,17,108,4
서울,관악구,11,104,1,33,92,16
서울,관악구,12,104,2,20,120,6
서울,강남구,01,339,0,58,361,29
서울,강남구,02,221,1,47,261,14
서울,강남구,03,244,3,48,254,24
서울,강남구,04,327,1,68,372,15
서울,강남구,05,319,3,61,368,28
서울,강남구,06,322,1,69,336,23
서울,강남구,07,360,1,64,371,41
서울,강남구,08,307,1,54,346,31
서울,강남구,09,304,1,56,335,30
서울,강남구,10,343,0,59,353,40
서울,강남구,11,331,2,53,355,31
서울,강남구,12,292,2,48,323,26
서울,강동구,01,109,1,29,132,5
서울,강동구,02,73,2,12,67,4
서울,강동구,03,90,1,26,87,4
서울,강동구,04,93,0,29,100,7
서울,강동구,05,87,0,25,76,15
서울,강동구,06,90,0,23,103,6
서울,강동구,07,101,0,37,91,2
서울,강동구,08,103,1,25,99,5
서울,강동구,09,94,0,20,100,5
서울,강동구,10,112,1,29,106,7
서울,강동구,11,96,1,23,91,9
서울,강동구,12,103,0,24,117,13
서울,송파구,01,221,0,61,242,18
서울,송파구,02,159,2,37,163,20
서울,송파구,03,164,0,48,163,19
서울,송파구,04,220,1,55,225,21
서울,송파구,05,209,2,46,213,26
서울,송파구,06,226,1,50,232,28
서울,송파구,07,224,0,43,251,29
서울,송파구,08,198,1,49,202,25
서울,송파구,09,242,0,68,230,24
서울,송파구,10,244,2,59,272,21
서울,송파구,11,224,0,50,249,16
서울,송파구,12,250,0,57,261,21
서울,서초구,01,163,1,33,205,12
서울,서초구,02,134,0,20,160,7
서울,서초구,03,155,1,21,164,13
서울,서초구,04,214,2,41,262,19
서울,서초구,05,222,0,45,267,13
서울,서초구,06,169,0,37,229,20
서울,서초구,07,185,2,39,197,11
서울,서초구,08,193,0,37,255,19
서울,서초구,09,193,0,43,218,17
서울,서초구,10,219,1,46,297,15
서울,서초구,11,187,0,28,237,13
서울,서초구,12,230,1,51,284,16
서울,양천구,01,94,1,21,98,9
서울,양천구,02,88,1,21,84,9
서울,양천구,03,81,0,24,75,15
서울,양천구,04,86,0,21,82,9
서울,양천구,05,82,1,18,86,6
서울,양천구,06,84,1,22,83,5
서울,양천구,07,103,1,26,113,3
서울,양천구,08,97,0,22,96,9
서울,양천구,09,119,1,28,111,5
서울,양천구,10,120,1,24,118,11
서울,양천구,11,109,0,18,106,15
서울,양천구,12,102,1,18,115,3
서울,중랑구,01,114,0,34,110,9
서울,중랑구,02,89,1,26,89,6
서울,중랑구,03,95,1,30,79,11
서울,중랑구,04,133,0,42,122,22
서울,중랑구,05,135,1,33,117,13
서울,중랑구,06,119,1,35,102,11
서울,중랑구,07,128,0,39,123,17
서울,중랑구,08,121,0,30,124,10
서울,중랑구,09,123,1,30,125,15
서울,중랑구,10,108,0,25,104,21
서울,중랑구,11,121,4,30,130,17
서울,중랑구,12,115,1,29,115,15
서울,노원구,01,115,0,19,123,12
서울,노원구,02,71,0,22,74,5
서울,노원구,03,96,0,16,110,10
서울,노원구,04,134,2,32,121,22
서울,노원구,05,121,0,37,126,5
서울,노원구,06,129,1,24,131,17
서울,노원구,07,110,0,32,116,14
서울,노원구,08,127,1,24,142,13
서울,노원구,09,119,1,19,123,11
서울,노원구,10,139,0,31,148,12
서울,노원구,11,108,1,29,108,9
서울,노원구,12,115,0,26,140,10
서울,광진구,01,61,0,22,49,6
서울,광진구,02,58,0,16,65,0
서울,광진구,03,59,0,11,69,0
서울,광진구,04,56,1,21,76,2
서울,광진구,05,69,0,13,67,3
서울,광진구,06,46,0,15,49,1
서울,광진구,07,59,1,17,55,1
서울,광진구,08,46,1,12,40,2
서울,광진구,09,59,3,17,53,7
서울,광진구,10,79,0,19,94,7
서울,광진구,11,51,2,13,47,1
서울,광진구,12,65,1,16,75,5
서울,강북구,01,78,0,16,77,4
서울,강북구,02,82,0,13,85,9
서울,강북구,03,57,0,9,63,0
서울,강북구,04,73,1,19,62,4
서울,강북구,05,97,0,20,88,11
서울,강북구,06,83,0,23,71,6
서울,강북구,07,102,0,31,85,9
서울,강북구,08,94,0,25,75,12
서울,강북구,09,90,1,21,71,12
서울,강북구,10,103,2,23,93,6
서울,강북구,11,97,1,18,88,9
서울,강북구,12,88,1,17,80,11
서울,금천구,01,73,0,15,81,9
서울,금천구,02,63,1,20,56,10
서울,금천구,03,53,0,14,46,7
서울,금천구,04,60,2,19,68,5
서울,금천구,05,78,2,13,88,5
서울,금천구,06,67,0,15,72,4
서울,금천구,07,82,1,20,72,9
서울,금천구,08,77,0,10,90,4
서울,금천구,09,72,0,14,79,6
서울,금천구,10,55,0,11,60,6
서울,금천구,11,83,0,39,72,5
서울,금천구,12,81,3,14,89,5
부산,중구,01,26,0,11,22,2
부산,중구,02,20,0,9,17,1
부산,중구,03,18,0,8,13,3
부산,중구,04,33,1,8,28,1
부산,중구,05,43,0,9,46,2
부산,중구,06,26,0,7,29,2
부산,중구,07,29,0,11,35,3
부산,중구,08,32,0,6,32,3
부산,중구,09,30,0,7,26,4
부산,중구,10,28,0,6,33,3
부산,중구,11,32,1,7,29,2
부산,중구,12,40,1,11,41,2
부산,서구,01,33,1,11,25,5
부산,서구,02,33,0,11,44,2
부산,서구,03,30,1,13,22,3
부산,서구,04,36,0,8,37,3
부산,서구,05,44,0,12,39,9
부산,서구,06,47,0,21,37,8
부산,서구,07,33,0,14,27,5
부산,서구,08,34,0,6,49,1
부산,서구,09,34,0,9,35,2
부산,서구,10,41,0,9,45,3
부산,서구,11,40,1,13,55,1
부산,서구,12,40,1,9,46,3
부산,동구,01,46,1,14,45,5
부산,동구,02,39,0,14,42,1
부산,동구,03,36,0,15,31,3
부산,동구,04,42,0,9,52,7
부산,동구,05,62,0,22,54,5
부산,동구,06,38,1,10,54,9
부산,동구,07,48,0,14,59,1
부산,동구,08,41,0,14,38,2
부산,동구,09,39,0,18,36,1
부산,동구,10,54,0,20,63,6
부산,동구,11,51,2,13,51,6
부산,동구,12,43,0,12,54,2
부산,영도구,01,18,0,5,19,1
부산,영도구,02,23,0,12,18,3
부산,영도구,03,21,0,7,21,0
부산,영도구,04,28,0,12,28,0
부산,영도구,05,35,0,12,30,3
부산,영도구,06,31,0,18,23,2
부산,영도구,07,27,1,8,34,0
부산,영도구,08,26,1,11,26,0
부산,영도구,09,24,0,5,23,1
부산,영도구,10,23,0,11,20,1
부산,영도구,11,21,0,9,22,0
부산,영도구,12,21,0,12,15,0
부산,부산진구,01,139,1,35,146,10
부산,부산진구,02,116,2,38,98,5
부산,부산진구,03,114,0,30,100,14
부산,부산진구,04,141,0,46,144,15
부산,부산진구,05,140,1,46,145,22
부산,부산진구,06,118,1,40,121,8
부산,부산진구,07,130,2,38,134,12
부산,부산진구,08,118,0,43,112,8
부산,부산진구,09,121,1,32,115,10
부산,부산진구,10,154,0,42,156,17
부산,부산진구,11,115,2,43,99,13
부산,부산진구,12,129,0,27,135,17
부산,동래구,01,58,0,17,50,4
부산,동래구,02,47,0,11,44,2
부산,동래구,03,63,0,16,56,5
부산,동래구,04,71,0,19,63,3
부산,동래구,05,78,0,28,68,3
부산,동래구,06,77,1,22,66,6
부산,동래구,07,55,0,17,52,4
부산,동래구,08,70,1,19,76,5
부산,동래구,09,77,2,24,80,6
부산,동래구,10,74,1,20,60,7
부산,동래구,11,81,1,24,81,4
부산,동래구,12,68,1,17,71,3
부산,남구,01,59,3,15,52,3
부산,남구,02,48,2,15,41,0
부산,남구,03,69,0,21,60,6
부산,남구,04,59,1,21,50,3
부산,남구,05,62,0,27,46,1
부산,남구,06,43,1,8,46,5
부산,남구,07,67,1,18,64,6
부산,남구,08,56,1,20,42,4
부산,남구,09,55,0,14,62,1
부산,남구,10,62,0,19,53,7
부산,남구,11,67,0,21,62,5
부산,남구,12,64,1,18,58,2
부산,북구,01,42,0,14,44,2
부산,북구,02,32,0,8,30,2
부산,북구,03,29,0,13,23,0
부산,북구,04,42,1,15,38,4
부산,북구,05,51,0,14,50,4
부산,북구,06,33,1,7,33,2
부산,북구,07,44,1,14,48,4
부산,북구,08,40,0,9,44,5
부산,북구,09,32,0,10,29,1
부산,북구,10,34,0,7,32,5
부산,북구,11,35,1,14,32,1
부산,북구,12,33,0,6,39,2
부산,해운대구,01,74,0,27,61,7
부산,해운대구,02,53,0,11,50,8
부산,해운대구,03,49,0,21,41,2
부산,해운대구,04,72,1,16,78,8
부산,해운대구,05,83,0,22,92,10
부산,해운대구,06,74,0,18,77,11
부산,해운대구,07,55,2,19,44,6
부산,해운대구,08,54,0,20,54,6
부산,해운대구,09,88,3,24,75,17
부산,해운대구,10,92,0,42,85,6
부산,해운대구,11,53,0,21,61,2
부산,해운대구,12,70,0,26,76,4
부산,사하구,01,65,0,26,58,2
부산,사하구,02,66,0,29,51,4
부산,사하구,03,70,0,25,54,7
부산,사하구,04,98,0,37,101,8
부산,사하구,05,84,2,33,65,5
부산,사하구,06,85,2,32,64,4
부산,사하구,07,62,1,25,53,9
부산,사하구,08,69,0,30,68,4
부산,사하구,09,70,0,23,69,6
부산,사하구,10,96,2,24,89,14
부산,사하구,11,71,0,18,72,4
부산,사하구,12,80,0,29,65,6
부산,금정구,01,76,0,24,78,14
부산,금정구,02,55,0,17,55,7
부산,금정구,03,45,0,14,38,1
부산,금정구,04,76,2,24,66,8
부산,금정구,05,57,0,8,68,4
부산,금정구,06,62,1,25,46,8
부산,금정구,07,70,0,22,75,4
부산,금정구,08,74,2,11,83,9
부산,금정구,09,79,1,19,68,8
부산,금정구,10,69,2,14,61,5
부산,금정구,11,76,3,18,82,8
부산,금정구,12,77,0,26,79,8
부산,강서구,01,61,1,32,52,7
부산,강서구,02,57,1,24,62,6
부산,강서구,03,51,2,15,60,2
부산,강서구,04,50,3,18,56,6
부산,강서구,05,66,0,24,69,6
부산,강서구,06,74,5,29,62,1
부산,강서구,07,67,1,22,70,4
부산,강서구,08,66,2,23,76,1
부산,강서구,09,69,0,23,68,1
부산,강서구,10,70,1,27,72,5
부산,강서구,11,63,2,26,55,6
부산,강서구,12,71,0,25,63,2
부산,연제구,01,42,1,8,45,3
부산,연제구,02,44,0,11,38,3
부산,연제구,03,57,0,16,55,2
부산,연제구,04,52,0,19,63,5
부산,연제구,05,63,0,19,56,2
부산,연제구,06,59,1,19,57,8
부산,연제구,07,52,0,17,37,7
부산,연제구,08,52,1,15,46,4
부산,연제구,09,53,0,10,58,3
부산,연제구,10,54,0,14,46,5
부산,연제구,11,58,1,11,60,8
부산,연제구,12,60,0,15,59,6
부산,수영구,01,57,0,16,46,6
부산,수영구,02,41,0,12,34,1
부산,수영구,03,41,0,10,34,5
부산,수영구,04,59,0,18,54,6
부산,수영구,05,80,0,26,69,9
부산,수영구,06,78,0,22,64,8
부산,수영구,07,66,1,22,61,11
부산,수영구,08,59,1,20,64,5
부산,수영구,09,56,0,11,59,4
부산,수영구,10,67,1,21,70,6
부산,수영구,11,56,0,19,54,4
부산,수영구,12,57,0,16,63,3
부산,사상구,01,52,1,18,42,3
부산,사상구,02,38,1,9,44,0
부산,사상구,03,42,0,11,36,2
부산,사상구,04,57,0,29,48,3
부산,사상구,05,58,1,20,48,2
부산,사상구,06,42,1,11,40,3
부산,사상구,07,56,2,27,38,2
부산,사상구,08,42,0,18,32,1
부산,사상구,09,45,3,21,30,8
부산,사상구,10,48,0,20,42,0
부산,사상구,11,52,1,14,41,4
부산,사상구,12,47,0,17,41,2
부산,기장군,01,38,3,7,43,6
부산,기장군,02,34,1,7,47,2
부산,기장군,03,39,0,13,55,0
부산,기장군,04,39,0,3,46,2
부산,기장군,05,50,0,20,48,0
부산,기장군,06,34,0,9,48,3
부산,기장군,07,36,1,11,42,2
부산,기장군,08,39,1,11,37,3
부산,기장군,09,46,1,14,47,5
부산,기장군,10,40,1,15,45,6
부산,기장군,11,44,1,14,58,7
부산,기장군,12,36,1,11,36,5
경기,수원시,01,471,1,106,514,63
경기,수원시,02,318,2,69,342,31
경기,수원시,03,325,1,85,350,26
경기,수원시,04,359,2,82,360,42
경기,수원시,05,416,2,106,417,35
경기,수원시,06,370,3,79,377,48
경기,수원시,07,368,3,73,433,32
경기,수원시,08,384,2,65,414,34
경기,수원시,09,393,5,77,414,33
경기,수원시,10,430,2,102,448,40
경기,수원시,11,387,1,87,414,47
경기,수원시,12,484,1,106,572,46
경기,성남시,01,331,5,73,327,34
경기,성남시,02,212,1,46,216,30
경기,성남시,03,227,1,57,218,19
경기,성남시,04,291,0,74,303,35
경기,성남시,05,323,3,74,336,32
경기,성남시,06,270,4,68,274,45
경기,성남시,07,287,2,69,320,47
경기,성남시,08,285,3,86,302,57
경기,성남시,09,318,1,80,317,37
경기,성남시,10,336,3,71,370,38
경기,성남시,11,307,1,66,314,35
경기,성남시,12,412,3,86,463,44
경기,의정부시,01,135,2,28,139,16
경기,의정부시,02,121,2,14,126,30
경기,의정부시,03,138,0,26,150,25
경기,의정부시,04,117,2,23,108,22
경기,의정부시,05,132,0,34,121,26
경기,의정부시,06,137,2,23,137,35
경기,의정부시,07,134,0,23,136,37
경기,의정부시,08,139,0,21,135,28
경기,의정부시,09,148,1,29,143,19
경기,의정부시,10,165,0,23,175,26
경기,의정부시,11,153,2,27,160,17
경기,의정부시,12,164,2,28,182,12
경기,안양시,01,84,1,22,78,8
경기,안양시,02,65,0,17,84,3
경기,안양시,03,75,1,28,74,2
경기,안양시,04,103,1,37,102,3
경기,안양시,05,94,2,23,118,5
경기,안양시,06,99,1,28,113,7
경기,안양시,07,119,0,39,122,11
경기,안양시,08,74,1,17,70,3
경기,안양시,09,95,2,21,84,5
경기,안양시,10,114,1,38,144,9
경기,안양시,11,100,4,27,105,10
경기,안양시,12,112,1,31,116,12
경기,부천시,01,319,2,71,326,23
경기,부천시,02,232,3,53,240,14
경기,부천시,03,239,1,58,255,12
경기,부천시,04,253,2,43,276,19
경기,부천시,05,309,0,56,318,31
경기,부천시,06,281,0,63,295,28
경기,부천시,07,307,3,51,325,27
경기,부천시,08,294,2,59,337,31
경기,부천시,09,306,1,46,353,18
경기,부천시,10,310,1,57,349,9
경기,부천시,11,299,2,52,358,17
경기,부천시,12,308,1,43,365,17
경기,안산시,01,295,0,64,346,36
경기,안산시,02,251,0,52,293,29
경기,안산시,03,274,2,64,290,24
경기,안산시,04,305,3,72,367,19
경기,안산시,05,354,5,79,383,26
경기,안산시,06,308,1,79,370,29
경기,안산시,07,304,0,77,322,50
경기,안산시,08,307,0,68,336,31
경기,안산시,09,314,1,81,359,34
경기,안산시,10,320,6,69,380,27
경기,안산시,11,332,0,83,369,22
경기,안산시,12,321,4,67,366,25
경기,평택시,01,279,2,55,296,40
경기,평택시,02,227,5,57,265,28
경기,평택시,03,240,6,51,252,34
경기,평택시,04,296,3,54,388,49
경기,평택시,05,314,5,87,333,67
경기,평택시,06,303,1,74,334,53
경기,평택시,07,301,12,79,293,60
경기,평택시,08,299,6,65,316,42
경기,평택시,09,311,3,68,341,63
경기,평택시,10,317,4,77,325,51
경기,평택시,11,328,5,75,358,78
경기,평택시,12,293,4,53,331,54
경기,광명시,01,66,2,17,64,6
경기,광명시,02,77,1,10,102,7
경기,광명시,03,83,0,21,93,10
경기,광명시,04,80,0,15,85,11
경기,광명시,05,88,1,20,89,7
경기,광명시,06,77,0,16,71,7
경기,광명시,07,75,2,11,78,11
경기,광명시,08,69,1,12,70,8
경기,광명시,09,74,0,18,89,11
경기,광명시,10,87,1,22,80,6
경기,광명시,11,80,1,14,85,5
경기,광명시,12,94,1,31,92,6
경기,구리시,01,79,0,20,93,4
경기,구리시,02,51,0,8,58,2
경기,구리시,03,43,0,13,51,1
경기,구리시,04,59,0,12,60,3
경기,구리시,05,60,2,12,94,10
경기,구리시,06,42,0,10,38,3
경기,구리시,07,71,0,17,83,3
경기,구리시,08,70,0,23,92,3
경기,구리시,09,61,0,15,90,5
경기,구리시,10,64,0,17,87,1
경기,구리시,11,47,0,11,63,2
경기,구리시,12,69,0,24,70,4
경기,양주시,01,82,2,24,95,3
경기,양주시,02,66,2,9,80,7
경기,양주시,03,82,0,24,83,3
경기,양주시,04,81,0,24,86,10
경기,양주시,05,105,2,30,124,5
경기,양주시,06,83,1,15,90,8
경기,양주시,07,101,1,30,108,8
경기,양주시,08,96,2,15,106,8
경기,양주시,09,97,1,20,105,10
경기,양주시,10,112,1,23,126,3
경기,양주시,11,122,2,22,143,9
경기,양주시,12,96,0,13,119,7
경기,여주시,01,46,0,10,69,0
경기,여주시,02,33,2,6,40,0
경기,여주시,03,45,1,11,52,3
경기,여주시,04,41,0,12,38,8
경기,여주시,05,62,3,16,73,6
경기,여주시,06,47,3,18,64,13
경기,여주시,07,53,1,26,68,5
경기,여주시,08,48,1,14,65,2
경기,여주시,09,45,1,18,75,2
경기,여주시,10,52,1,10,81,3
경기,여주시,11,38,0,15,45,1
경기,여주시,12,48,2,16,49,6
경기,화성시,01,286,2,84,294,19
경기,화성시,02,186,1,53,204,13
경기,화성시,03,224,4,47,258,21
경기,화성시,04,266,2,51,307,28
경기,화성시,05,278,6,68,329,23
경기,화성시,06,248,2,77,263,20
경기,화성시,07,279,6,66,294,25
경기,화성시,08,257,3,55,289,36
경기,화성시,09,271,2,60,348,25
경기,화성시,10,301,6,72,373,33
경기,화성시,11,303,6,63,345,27
경기,화성시,12,331,3,73,396,29
경기,시흥시,01,181,2,48,206,17
경기,시흥시,02,129,1,38,155,15
경기,시흥시,03,166,4,36,178,17
경기,시흥시,04,202,0,59,245,14
경기,시흥시,05,232,1,59,245,25
경기,시흥시,06,190,2,50,203,16
경기,시흥시,07,202,2,41,222,26
경기,시흥시,08,201,0,39,247,17
경기,시흥시,09,229,3,61,264,15
경기,시흥시,10,206,1,50,230,21
경기,시흥시,11,234,2,55,233,35
경기,시흥시,12,200,4,34,244,33
경기,파주시,01,127,1,38,122,10
경기,파주시,02,93,1,31,85,10
경기,파주시,03,124,4,34,139,11
경기,파주시,04,128,0,36,136,9
경기,파주시,05,137,6,41,117,12
경기,파주시,06,146,1,44,157,21
